Source,Taxon,Country,Accession,Latitude,Longitude,Elevation,Stratification_temperature,Stratification_days,Stratification,Scarification,GA3,Light,Dish,Tmax,Tmin,Photoperiod,Sown,Germinated,Normal
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d4,10,2,14,25,1,18
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d5,10,2,14,25,3,19
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d6,10,2,14,25,2,21
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d7,10,2,14,25,4,17
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d8,10,2,14,25,4,23
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d1,14,6,14,25,8,18
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d2,14,6,14,25,8,18
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d3,14,6,14,25,1,13
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d4,14,6,14,25,5,15
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d5,14,6,14,25,3,20
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d6,14,6,14,25,11,17
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d7,14,6,14,25,4,11
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d8,14,6,14,25,6,16
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d1,18,10,14,25,19,21
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d2,18,10,14,25,23,25
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d3,18,10,14,25,13,14
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d4,18,10,14,25,16,21
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d5,18,10,14,25,15,16
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d6,18,10,14,25,17,19
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d7,18,10,14,25,13,13
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d8,18,10,14,25,19,19
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d1,22,14,14,25,19,20
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d2,22,14,14,25,19,20
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d3,22,14,14,25,14,14
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d4,22,14,14,25,21,21
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d5,22,14,14,25,16,17
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d6,22,14,14,25,22,22
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d7,22,14,14,25,19,19
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d8,22,14,14,25,17,18
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d1,26,18,14,25,21,22
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d2,26,18,14,25,18,18
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d3,26,18,14,25,20,21
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d4,26,18,14,25,21,21
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d5,26,18,14,25,21,21
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d6,26,18,14,25,22,22
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d7,26,18,14,25,24,24
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d8,26,18,14,25,23,23
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d1,30,22,14,25,17,18
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d2,30,22,14,25,23,23
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d3,30,22,14,25,21,21
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d4,30,22,14,25,18,18
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d5,30,22,14,25,18,18
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d6,30,22,14,25,22,24
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d7,30,22,14,25,24,24
Sergey Rosbakh,Achillea atrata,Germany,2010,47.579907,12.877855,1825,0,0,0,0,0,Y,d8,30,22,14,25,17,17
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d1,10,2,14,25,11,19
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d2,10,2,14,25,12,22
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d3,10,2,14,25,10,20
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d4,10,2,14,25,12,19
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d5,10,2,14,25,11,21
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d6,10,2,14,25,11,20
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d7,10,2,14,25,13,21
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d8,10,2,14,25,16,23
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d1,14,6,14,25,17,23
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d2,14,6,14,25,13,20
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d3,14,6,14,25,17,23
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d4,14,6,14,25,14,20
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d5,14,6,14,25,13,20
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d6,14,6,14,25,23,25
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d7,14,6,14,25,18,23
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d8,14,6,14,25,12,17
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d1,18,10,14,25,16,23
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d2,18,10,14,25,14,19
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d3,18,10,14,25,8,10
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d4,18,10,14,25,19,24
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d5,18,10,14,25,17,20
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d6,18,10,14,25,17,23
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d7,18,10,14,25,23,23
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d8,18,10,14,25,22,23
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d1,22,14,14,25,15,21
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d2,22,14,14,25,10,15
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d3,22,14,14,25,17,23
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d4,22,14,14,25,23,25
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d5,22,14,14,25,21,22
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d6,22,14,14,25,16,19
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d7,22,14,14,25,19,22
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d8,22,14,14,25,19,21
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d1,26,18,14,25,15,19
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d2,26,18,14,25,0,5
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d3,26,18,14,25,8,12
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d4,26,18,14,25,12,20
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d5,26,18,14,25,7,16
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d6,26,18,14,25,4,6
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d7,26,18,14,25,10,15
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d8,26,18,14,25,9,11
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d1,30,22,14,25,5,13
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d2,30,22,14,25,6,8
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d3,30,22,14,25,12,14
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d4,30,22,14,25,13,15
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d5,30,22,14,25,8,14
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d6,30,22,14,25,11,16
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d7,30,22,14,25,9,17
Sergey Rosbakh,Aconitum tauricum,Germany,2011,47.530825,12.917733,2200,4,42,Y,0,0,Y,d8,30,22,14,25,15,17
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d1,10,2,14,25,0,25
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d2,10,2,14,25,0,25
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d3,10,2,14,25,0,25
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d4,10,2,14,25,0,25
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d5,10,2,14,25,0,25
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d6,10,2,14,25,0,25
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d7,10,2,14,25,0,25
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d8,10,2,14,25,0,25
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d1,14,6,14,25,0,25
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d2,14,6,14,25,0,25
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d3,14,6,14,25,1,14
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d4,14,6,14,25,0,25
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d5,14,6,14,25,2,13
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d6,14,6,14,25,2,9
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d7,14,6,14,25,2,13
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d8,14,6,14,25,2,25
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d1,18,10,14,25,0,25
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d2,18,10,14,25,3,12
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d3,18,10,14,25,0,15
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d4,18,10,14,25,6,12
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d5,18,10,14,25,3,24
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d6,18,10,14,25,2,14
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d7,18,10,14,25,3,17
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d8,18,10,14,25,4,13
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d1,22,14,14,25,5,20
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d2,22,14,14,25,5,20
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d3,22,14,14,25,4,21
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d4,22,14,14,25,3,17
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d5,22,14,14,25,4,14
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d6,22,14,14,25,6,16
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d7,22,14,14,25,4,19
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d8,22,14,14,25,4,10
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d1,26,18,14,25,6,14
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d2,26,18,14,25,7,15
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d3,26,18,14,25,5,16
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d4,26,18,14,25,5,17
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d5,26,18,14,25,4,10
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d6,26,18,14,25,6,14
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d7,26,18,14,25,3,10
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d8,26,18,14,25,5,20
Sergey Rosbakh,Agrostis alpina,Germany,2011,47.545598,12.819145,2197,0,0,0,0,0,Y,d1,30,22,14,25,11,18
